task_type,input_size_total_bytes,peak_mem_bytes
SeismogramSynthesis,2797931,2727706760
PeakValCalcOkaya,0,3110000
SeismogramSynthesis,5187472,5183653860
PeakValCalcOkaya,0,3110000
SeismogramSynthesis,3709568,3711385688
PeakValCalcOkaya,0,3081448
SeismogramSynthesis,1913110,1874936666
PeakValCalcOkaya,0,3110000
SeismogramSynthesis,3685599,3687404943
PeakValCalcOkaya,0,3110000
SeismogramSynthesis,1998638,1999617332
PeakValCalcOkaya,0,3110000
SeismogramSynthesis,4469886,4373563113
PeakValCalcOkaya,0,3115136
SeismogramSynthesis,4964556,5107214325
PeakValCalcOkaya,0,3095691
SeismogramSynthesis,4142888,4285460691
PeakValCalcOkaya,0,3081545
SeismogramSynthesis,4026927,4185351192
PeakValCalcOkaya,0,3082437
SeismogramSynthesis,3094932,3117102912
PeakValCalcOkaya,0,3110000
SeismogramSynthesis,3071669,3237011067
PeakValCalcOkaya,0,3105648
SeismogramSynthesis,4081081,4126516636
PeakValCalcOkaya,0,3092804
SeismogramSynthesis,3352685,3354327815
PeakValCalcOkaya,0,3135744
SeismogramSynthesis,4680187,4592095010
PeakValCalcOkaya,0,3087036
SeismogramSynthesis,4856448,4849357289
PeakValCalcOkaya,0,3089400
SeismogramSynthesis,3684088,3615207525
PeakValCalcOkaya,0,3123114
SeismogramSynthesis,4909580,4911985694
PeakValCalcOkaya,0,3139377
SeismogramSynthesis,3176098,3076264189
PeakValCalcOkaya,0,3110790
SeismogramSynthesis,2954665,2882302078
PeakValCalcOkaya,0,3110000
SeismogramSynthesis,4038986,3914768644
PeakValCalcOkaya,0,3106578
SeismogramSynthesis,3020109,3139625944
PeakValCalcOkaya,0,3110000
SeismogramSynthesis,4937573,4898818624
PeakValCalcOkaya,0,3110000
SeismogramSynthesis,4107578,3973671870
PeakValCalcOkaya,0,3104360
SeismogramSynthesis,3337481,3355001421
PeakValCalcOkaya,0,3119101
SeismogramSynthesis,4518229,4578691212
PeakValCalcOkaya,0,3110000
SeismogramSynthesis,2155273,2236294915
PeakValCalcOkaya,0,3110000
SeismogramSynthesis,5043749,5046220437
PeakValCalcOkaya,0,3110000
SeismogramSynthesis,1919611,1871847761
PeakValCalcOkaya,0,3081433
SeismogramSynthesis,4980398,4982838395
PeakValCalcOkaya,0,3129621
SeismogramSynthesis,3969118,3971062867
PeakValCalcOkaya,0,3087122
SeismogramSynthesis,5164376,5166906544
PeakValCalcOkaya,0,3090925
SeismogramSynthesis,4333810,4262441126
PeakValCalcOkaya,0,3077732
SeismogramSynthesis,3607080,3670020720
PeakValCalcOkaya,0,3086730
SeismogramSynthesis,3900939,3913384086
PeakValCalcOkaya,0,3126204
SeismogramSynthesis,4882161,4884553258
PeakValCalcOkaya,0,3130022
SeismogramSynthesis,2792327,2667340747
PeakValCalcOkaya,0,3093217
SeismogramSynthesis,3197479,3271549640
PeakValCalcOkaya,0,3129592
SeismogramSynthesis,3901430,3903341700
PeakValCalcOkaya,0,3078566
SeismogramSynthesis,5132403,5134466319
PeakValCalcOkaya,0,3110000
SeismogramSynthesis,4770329,4634461597
PeakValCalcOkaya,0,3082500
SeismogramSynthesis,1996465,1997443267
PeakValCalcOkaya,0,3131858
SeismogramSynthesis,4877378,4879767915
PeakValCalcOkaya,0,3113112
SeismogramSynthesis,5538186,5394954314
PeakValCalcOkaya,0,3122270
SeismogramSynthesis,3522368,3617935071
PeakValCalcOkaya,0,3130241
SeismogramSynthesis,5048492,4983898022
PeakValCalcOkaya,0,3134738
SeismogramSynthesis,2050692,2051696839
PeakValCalcOkaya,0,3109250
SeismogramSynthesis,4636847,4772405696
PeakValCalcOkaya,0,3077729
SeismogramSynthesis,3179487,3283191859
PeakValCalcOkaya,0,3134765
SeismogramSynthesis,3887716,3879322697
PeakValCalcOkaya,0,3084074
SeismogramSynthesis,3465742,3304307995
PeakValCalcOkaya,0,3095997
SeismogramSynthesis,3286031,3287641155
PeakValCalcOkaya,0,3105898
SeismogramSynthesis,2700868,2727879732
PeakValCalcOkaya,0,3095742
SeismogramSynthesis,5306555,5257360596
PeakValCalcOkaya,0,3110000
SeismogramSynthesis,4406968,4409127414
PeakValCalcOkaya,0,3081106
SeismogramSynthesis,5457489,5466034436
PeakValCalcOkaya,0,3118261
SeismogramSynthesis,2841114,2842506145
PeakValCalcOkaya,0,3096685
SeismogramSynthesis,4769975,4772312287
PeakValCalcOkaya,0,3110000
SeismogramSynthesis,2540682,2494160123
PeakValCalcOkaya,0,3126799
SeismogramSynthesis,2177770,2172756434
PeakValCalcOkaya,0,3134685
SeismogramSynthesis,2740159,2854464050
PeakValCalcOkaya,0,3127530
SeismogramSynthesis,3262140,3263738448
PeakValCalcOkaya,0,3079049
SeismogramSynthesis,2015679,1966890232
PeakValCalcOkaya,0,3097405
SeismogramSynthesis,3672540,3674339544
PeakValCalcOkaya,0,3097643
SeismogramSynthesis,2147389,2070030658
PeakValCalcOkaya,0,3110000
SeismogramSynthesis,4644131,4757347255
PeakValCalcOkaya,0,3132989
SeismogramSynthesis,4557778,4408440266
PeakValCalcOkaya,0,3083913
SeismogramSynthesis,3638588,3498199699
PeakValCalcOkaya,0,3110000
SeismogramSynthesis,5543690,5546406408
PeakValCalcOkaya,0,3110000
SeismogramSynthesis,2759709,2761061257
PeakValCalcOkaya,0,3137899
SeismogramSynthesis,5201486,5061974164
PeakValCalcOkaya,0,3110000
SeismogramSynthesis,3058352,3017689322
PeakValCalcOkaya,0,3114197
SeismogramSynthesis,3527080,3584845960
PeakValCalcOkaya,0,3133158
SeismogramSynthesis,4077433,4079430942
PeakValCalcOkaya,0,3102291
SeismogramSynthesis,5151554,5109661492
PeakValCalcOkaya,0,3116865
SeismogramSynthesis,2717735,2870148542
PeakValCalcOkaya,0,3110000
SeismogramSynthesis,3796986,3671407308
PeakValCalcOkaya,0,3106656
SeismogramSynthesis,4345289,4252846664
PeakValCalcOkaya,0,3110000
SeismogramSynthesis,5080345,5001732000
PeakValCalcOkaya,0,3117789
SeismogramSynthesis,5144639,4984024865
PeakValCalcOkaya,0,3110000
SeismogramSynthesis,4550694,4549986968
PeakValCalcOkaya,0,3140706
SeismogramSynthesis,2160045,2161103422
PeakValCalcOkaya,0,3110000
SeismogramSynthesis,5403717,5406364821
PeakValCalcOkaya,0,3110000
SeismogramSynthesis,4881209,4883600792
PeakValCalcOkaya,0,3110000
SeismogramSynthesis,2236084,2313278381
PeakValCalcOkaya,0,3110000
SeismogramSynthesis,3651399,3653188185
PeakValCalcOkaya,0,3116280
SeismogramSynthesis,5241026,5204762990
PeakValCalcOkaya,0,3110000
SeismogramSynthesis,4077064,4079061761
PeakValCalcOkaya,0,3110000
SeismogramSynthesis,4232087,4234160722
PeakValCalcOkaya,0,3133827
SeismogramSynthesis,4236385,4322608091
PeakValCalcOkaya,0,3110000
SeismogramSynthesis,2545338,2606792089
PeakValCalcOkaya,0,3110000
SeismogramSynthesis,4578821,4721504129
PeakValCalcOkaya,0,3106996
SeismogramSynthesis,5530392,5533101892
PeakValCalcOkaya,0,3103813
SeismogramSynthesis,3644077,3645862597
PeakValCalcOkaya,0,3085847
SeismogramSynthesis,2150059,2270665418
PeakValCalcOkaya,0,3141007
SeismogramSynthesis,4104918,3961104618
PeakValCalcOkaya,0,3095911
SeismogramSynthesis,4857900,4734846116
PeakValCalcOkaya,0,3077489
SeismogramSynthesis,2253207,2376046924
PeakValCalcOkaya,0,3094314
SeismogramSynthesis,5164683,5147544746
PeakValCalcOkaya,0,3144271
SeismogramSynthesis,5422309,5424965931
PeakValCalcOkaya,0,3125885
SeismogramSynthesis,2093738,2158391946
PeakValCalcOkaya,0,3115175
SeismogramSynthesis,5337188,5251971290
PeakValCalcOkaya,0,3110000
SeismogramSynthesis,4598623,4613088727
PeakValCalcOkaya,0,3093256
SeismogramSynthesis,5393347,5490870833
PeakValCalcOkaya,0,3090346
SeismogramSynthesis,4322445,4379078978
PeakValCalcOkaya,0,3108703
SeismogramSynthesis,1949632,1970024358
PeakValCalcOkaya,0,3083038
SeismogramSynthesis,2974220,2975677367
PeakValCalcOkaya,0,3110000
SeismogramSynthesis,5232172,5234735764
PeakValCalcOkaya,0,3096154
SeismogramSynthesis,2320845,2359131257
PeakValCalcOkaya,0,3104506
SeismogramSynthesis,3854390,3840830900
PeakValCalcOkaya,0,3103363
SeismogramSynthesis,4909818,4912223810
PeakValCalcOkaya,0,3110000
SeismogramSynthesis,3552512,3715910231
PeakValCalcOkaya,0,3123651
SeismogramSynthesis,3422133,3275494565
PeakValCalcOkaya,0,3110000
SeismogramSynthesis,2274978,2348580682
PeakValCalcOkaya,0,3134206
ExtractSGT,39159343442,21316131
SeismogramSynthesis,2438623,2439817925
PeakValCalcOkaya,0,3096286
SeismogramSynthesis,4135574,4070969419
PeakValCalcOkaya,0,3110105
SeismogramSynthesis,3926591,3907210895
PeakValCalcOkaya,0,3116555
SeismogramSynthesis,2470961,2606387466
PeakValCalcOkaya,0,3110000
SeismogramSynthesis,4528730,4619779040
PeakValCalcOkaya,0,3132534
SeismogramSynthesis,3763780,3901041699
PeakValCalcOkaya,0,3110000
SeismogramSynthesis,2244102,2322802079
PeakValCalcOkaya,0,3101092
SeismogramSynthesis,4942609,4801220428
PeakValCalcOkaya,0,3125057
SeismogramSynthesis,5084441,5086932376
PeakValCalcOkaya,0,3094742
SeismogramSynthesis,2068917,1906593033
PeakValCalcOkaya,0,3123136
SeismogramSynthesis,2762975,2892245915
PeakValCalcOkaya,0,3115724
SeismogramSynthesis,2645869,2647165475
PeakValCalcOkaya,0,3138915
SeismogramSynthesis,4088819,4096608792
PeakValCalcOkaya,0,3088877
SeismogramSynthesis,4056336,4191643039
PeakValCalcOkaya,0,3129751
SeismogramSynthesis,3969489,3999384572
PeakValCalcOkaya,0,3110000
SeismogramSynthesis,5000307,5002757150
PeakValCalcOkaya,0,3143484
SeismogramSynthesis,3345399,3392949351
PeakValCalcOkaya,0,3110000
SeismogramSynthesis,2352100,2381896180
PeakValCalcOkaya,0,3104245
SeismogramSynthesis,2507475,2345012658
PeakValCalcOkaya,0,3117236
SeismogramSynthesis,2641398,2697608793
PeakValCalcOkaya,0,3138778
SeismogramSynthesis,2517252,2441471373
PeakValCalcOkaya,0,3123114
SeismogramSynthesis,3179849,3168624110
PeakValCalcOkaya,0,3108780
SeismogramSynthesis,5557245,5726299015
PeakValCalcOkaya,0,3090781
SeismogramSynthesis,2024576,2025568042
PeakValCalcOkaya,0,3137678
SeismogramSynthesis,4271015,4273107797
PeakValCalcOkaya,0,3110000
SeismogramSynthesis,5238659,5159873895
PeakValCalcOkaya,0,3089444
SeismogramSynthesis,2545417,2460958049
PeakValCalcOkaya,0,3110000
SeismogramSynthesis,2379645,2260980263
PeakValCalcOkaya,0,3110000
SeismogramSynthesis,4135072,3992786259
PeakValCalcOkaya,0,3089308
SeismogramSynthesis,5474103,5476785310
PeakValCalcOkaya,0,3090588
SeismogramSynthesis,4069148,4149553103
PeakValCalcOkaya,0,3124742
SeismogramSynthesis,2422514,2423701031
PeakValCalcOkaya,0,3110000
SeismogramSynthesis,5042048,5038901469
PeakValCalcOkaya,0,3110000
SeismogramSynthesis,2775538,2812455326
PeakValCalcOkaya,0,3078494
SeismogramSynthesis,3253189,3254783062
PeakValCalcOkaya,0,3108972
SeismogramSynthesis,3825936,3724206694
PeakValCalcOkaya,0,3114512
SeismogramSynthesis,2068421,2157108952
PeakValCalcOkaya,0,3076060
SeismogramSynthesis,3448087,3393506663
PeakValCalcOkaya,0,3094166
SeismogramSynthesis,5117441,5124722703
PeakValCalcOkaya,0,3086616
SeismogramSynthesis,2208692,2117130774
PeakValCalcOkaya,0,3101649
SeismogramSynthesis,5500788,5503483386
PeakValCalcOkaya,0,3102421
SeismogramSynthesis,3803474,3805337702
PeakValCalcOkaya,0,3110000
SeismogramSynthesis,3867160,3738666652
PeakValCalcOkaya,0,3099813
SeismogramSynthesis,3371140,3372791858
PeakValCalcOkaya,0,3096611
SeismogramSynthesis,4323057,4429773587
PeakValCalcOkaya,0,3106882
SeismogramSynthesis,3652346,3654135649
PeakValCalcOkaya,0,3110000
SeismogramSynthesis,4283199,4289993518
PeakValCalcOkaya,0,3085469
SeismogramSynthesis,2246521,2247621795
PeakValCalcOkaya,0,3110000
SeismogramSynthesis,2864376,3023600711
PeakValCalcOkaya,0,3087065
SeismogramSynthesis,4498486,4601132312
PeakValCalcOkaya,0,3076319
SeismogramSynthesis,3817344,3842538083
PeakValCalcOkaya,0,3086073
SeismogramSynthesis,4613456,4573780288
PeakValCalcOkaya,0,3110000
SeismogramSynthesis,2687277,2688593765
PeakValCalcOkaya,0,3103943
SeismogramSynthesis,2135125,1972997015
PeakValCalcOkaya,0,3104951
SeismogramSynthesis,5493584,5496275856
PeakValCalcOkaya,0,3110000
SeismogramSynthesis,4690633,4774755523
PeakValCalcOkaya,0,3125818
SeismogramSynthesis,5379965,5403599261
PeakValCalcOkaya,0,3110000
SeismogramSynthesis,2789742,2785888276
PeakValCalcOkaya,0,3142769
SeismogramSynthesis,2638320,2639612776
PeakValCalcOkaya,0,3143234
SeismogramSynthesis,2944798,3108530139
PeakValCalcOkaya,0,3127132
SeismogramSynthesis,2623429,2629494186
PeakValCalcOkaya,0,3110000
SeismogramSynthesis,4098503,4100511266
PeakValCalcOkaya,0,3080630
SeismogramSynthesis,4135081,4014067360
PeakValCalcOkaya,0,3122409
SeismogramSynthesis,1875690,1890931912
PeakValCalcOkaya,0,3103936
SeismogramSynthesis,3024856,3041349331
PeakValCalcOkaya,0,3110000
SeismogramSynthesis,3746077,3664000077
PeakValCalcOkaya,0,3110000
SeismogramSynthesis,5360529,5363155659
PeakValCalcOkaya,0,3107886
SeismogramSynthesis,2535894,2589486556
PeakValCalcOkaya,0,3098275
SeismogramSynthesis,5279875,5166287611
PeakValCalcOkaya,0,3101733
SeismogramSynthesis,3406481,3389693795
PeakValCalcOkaya,0,3131893
SeismogramSynthesis,4885837,4870066415
PeakValCalcOkaya,0,3110000
SeismogramSynthesis,3805863,3696064066
PeakValCalcOkaya,0,3141006
SeismogramSynthesis,5367209,5369838932
PeakValCalcOkaya,0,3110000
SeismogramSynthesis,4001998,3979011611
PeakValCalcOkaya,0,3106956
SeismogramSynthesis,4506648,4365118348
PeakValCalcOkaya,0,3119824
SeismogramSynthesis,5267128,5269708892
PeakValCalcOkaya,0,3083233
SeismogramSynthesis,3201782,3062049771
PeakValCalcOkaya,0,3141169
SeismogramSynthesis,5221945,5227545860
PeakValCalcOkaya,0,3139551
SeismogramSynthesis,2459201,2517295365
PeakValCalcOkaya,0,3110000
SeismogramSynthesis,3811144,3813011460
PeakValCalcOkaya,0,3120980
SeismogramSynthesis,4453053,4565515510
PeakValCalcOkaya,0,3110000
SeismogramSynthesis,5512768,5515142300
PeakValCalcOkaya,0,3098082
SeismogramSynthesis,4249238,4252182679
PeakValCalcOkaya,0,3110000
SeismogramSynthesis,3339640,3195571733
PeakValCalcOkaya,0,3130754
SeismogramSynthesis,2176159,2177225317
PeakValCalcOkaya,0,3109118
SeismogramSynthesis,3366098,3398173514
PeakValCalcOkaya,0,3102354
SeismogramSynthesis,5099761,5102259882
PeakValCalcOkaya,0,3101739
SeismogramSynthesis,2917729,2863863459
PeakValCalcOkaya,0,3119568
SeismogramSynthesis,4343655,4487903381
PeakValCalcOkaya,0,3110000
SeismogramSynthesis,3912655,3914572200
PeakValCalcOkaya,0,3091065
SeismogramSynthesis,2567149,2568406903
PeakValCalcOkaya,0,3078440
SeismogramSynthesis,2704404,2720276976
PeakValCalcOkaya,0,3134844
SeismogramSynthesis,3632188,3547315232
PeakValCalcOkaya,0,3109977
SeismogramSynthesis,3420810,3343675696
PeakValCalcOkaya,0,3102452
SeismogramSynthesis,2020917,1922588334
PeakValCalcOkaya,0,3119040
SeismogramSynthesis,3376099,3256014566
PeakValCalcOkaya,0,3099008
SeismogramSynthesis,3667845,3606069881
PeakValCalcOkaya,0,3138724
SeismogramSynthesis,3898990,3896958477
PeakValCalcOkaya,0,3110000
SeismogramSynthesis,2102748,2051826950
PeakValCalcOkaya,0,3100811
SeismogramSynthesis,4056034,3935477015
PeakValCalcOkaya,0,3119430
SeismogramSynthesis,5421692,5424348629
PeakValCalcOkaya,0,3123064
SeismogramSynthesis,4969201,4875865389
PeakValCalcOkaya,0,3119783
SeismogramSynthesis,5227869,5071436356
PeakValCalcOkaya,0,3098904
SeismogramSynthesis,3328332,3449263334
PeakValCalcOkaya,0,3098554
SeismogramSynthesis,2575444,2440388555
PeakValCalcOkaya,0,3125411
SeismogramSynthesis,3567275,3490952089
PeakValCalcOkaya,0,3141610
SeismogramSynthesis,5212049,5214602904
PeakValCalcOkaya,0,3116707
SeismogramSynthesis,4702546,4704850247
PeakValCalcOkaya,0,3110000
SeismogramSynthesis,5193076,5195620607
PeakValCalcOkaya,0,3110000
SeismogramSynthesis,3846985,3848870022
PeakValCalcOkaya,0,3110000
SeismogramSynthesis,4353447,4411003926
PeakValCalcOkaya,0,3141792
SeismogramSynthesis,3833953,3722276385
PeakValCalcOkaya,0,3111769
SeismogramSynthesis,5381333,5383969853
PeakValCalcOkaya,0,3128933
SeismogramSynthesis,3081131,3006114174
PeakValCalcOkaya,0,3125959
SeismogramSynthesis,3291378,3292990775
PeakValCalcOkaya,0,3130897
SeismogramSynthesis,4975677,4978115081
PeakValCalcOkaya,0,3110000
SeismogramSynthesis,5446688,5326068121
PeakValCalcOkaya,0,3085653
SeismogramSynthesis,2669181,2632800656
PeakValCalcOkaya,0,3124596
SeismogramSynthesis,1995054,1996031576
PeakValCalcOkaya,0,3110000
SeismogramSynthesis,2646938,2570832382
PeakValCalcOkaya,0,3076356
SeismogramSynthesis,2110825,2240074414
PeakValCalcOkaya,0,3083182
SeismogramSynthesis,4514126,4549294682
PeakValCalcOkaya,0,3128435
SeismogramSynthesis,2878527,3002384130
PeakValCalcOkaya,0,3117851
SeismogramSynthesis,3254396,3328987488
PeakValCalcOkaya,0,3141011
SeismogramSynthesis,5246379,5248949725
PeakValCalcOkaya,0,3110000
SeismogramSynthesis,3564167,3491075783
PeakValCalcOkaya,0,3104486
SeismogramSynthesis,3859761,3748226998
PeakValCalcOkaya,0,3093093
SeismogramSynthesis,3262531,3272367400
PeakValCalcOkaya,0,3119981
SeismogramSynthesis,4507434,4365315275
PeakValCalcOkaya,0,3110000
SeismogramSynthesis,4046327,3912702447
PeakValCalcOkaya,0,3131902
SeismogramSynthesis,4125905,4214557671
PeakValCalcOkaya,0,3140331
SeismogramSynthesis,4734329,4736648821
PeakValCalcOkaya,0,3121672
SeismogramSynthesis,5000293,5002743143
PeakValCalcOkaya,0,3127453
SeismogramSynthesis,3178634,3180191530
PeakValCalcOkaya,0,3112830
SeismogramSynthesis,4092385,3938029390
PeakValCalcOkaya,0,3131332
SeismogramSynthesis,2634283,2534963704
PeakValCalcOkaya,0,3110000
SeismogramSynthesis,2169621,2328220382
PeakValCalcOkaya,0,3098752
SeismogramSynthesis,3138630,3201150792
PeakValCalcOkaya,0,3110000
SeismogramSynthesis,3307657,3253525728
PeakValCalcOkaya,0,3110000
SeismogramSynthesis,2512659,2513890202
PeakValCalcOkaya,0,3110000
SeismogramSynthesis,3889297,3754826942
PeakValCalcOkaya,0,3086046
SeismogramSynthesis,2677538,2678849993
PeakValCalcOkaya,0,3110000
SeismogramSynthesis,2344360,2346057582
PeakValCalcOkaya,0,3083798
SeismogramSynthesis,2515099,2574848079
PeakValCalcOkaya,0,3137723
SeismogramSynthesis,2831566,2885432836
PeakValCalcOkaya,0,3081029
SeismogramSynthesis,3519168,3520892392
PeakValCalcOkaya,0,3108381
SeismogramSynthesis,5317443,5320048547
PeakValCalcOkaya,0,3110000
SeismogramSynthesis,4047042,4049025050
PeakValCalcOkaya,0,3078947
SeismogramSynthesis,4931697,4934113531
PeakValCalcOkaya,0,3107716
SeismogramSynthesis,2449500,2450700255
PeakValCalcOkaya,0,3117365
SeismogramSynthesis,3369059,3373858108
PeakValCalcOkaya,0,3124206
SeismogramSynthesis,2496299,2383479748
PeakValCalcOkaya,0,3110000
SeismogramSynthesis,3576207,3640148333
PeakValCalcOkaya,0,3122794
